effect,term,estimate,std.error,df,statistic,p.value,iteration,seed,warnings,errors
fixed,a.hemisphereleft:regioncentral,0.008983465873834936,0.011647711587507308,2718,0.7712644502178527,0.4406172419272437,14,14,,
fixed,a.hemisphereleft:regionfrontal,0.016371633495188123,0.011647711587507163,2718,1.4055665245650173,0.1599671756097418,14,14,,
fixed,a.hemisphereleft:regionoccipital,0.014007482135965905,0.011647711587507261,2718,1.2025952077135575,0.22923775435867674,14,14,,
fixed,a.hemisphereleft:regionparietal,-0.08117752600393925,0.011647711587507298,2718,-6.9693969836105705,3.9791317996114594e-12,14,14,,
fixed,b.(Intercept),-0.1277956495960153,0.0331802651137306,296,-3.851556012526588,1.4389943188259654e-4,14,14,,
fixed,b.Spell_grouplow,0.0616108833176137,0.06734290223127477,296,0.9148831023947307,0.36099767700142116,14,14,,
fixed,xs.(Intercept),11.181093936524206,2.517341298612911,296,4.441628134685249,1.2624822654291908e-5,14,14,,
fixed,xs.Spell_grouplow,65.92875635124969,676.5112931699565,296,0.09745403663895193,0.9224317885531372,14,14,,
random,intercepts,0.4245066,NA,NA,NA,NA,14,14,,
random,residuals,0.3197292,NA,NA,NA,NA,14,14,,
fixed,a.(Intercept),1.9623535833952677,0.07138703252918946,2718,27.488936209708402,5.415220811140678e-147,15,15,,
fixed,a.SexM,0.021395586137321822,0.04939397093687613,296,0.43316189671538413,0.6652126305130732,15,15,,
fixed,a.hemisphereleft,-0.01541166595845912,0.00562749162588101,2718,-2.7386386303233907,0.006209649674279768,15,15,,
fixed,a.regioncentral,-0.607256289098346,0.011254983251762218,2718,-53.9544373825049,0,15,15,,
fixed,a.regionfrontal,0.14815322556705626,0.011254983251762257,2718,13.163344827177692,2.0809913512733984e-38,15,15,,
fixed,a.regionoccipital,0.23225785723940798,0.011254983251762225,2718,20.636002030748706,5.16751343740299e-88,15,15,,
fixed,a.regionparietal,-0.04818433757970389,0.011254983251762265,2718,-4.281155866860962,1.9236617145771878e-5,15,15,,
fixed,a.Spell_grouplow,-0.002828670741771541,0.16426401904499965,296,-0.017220269893655986,0.9862724928971154,15,15,,
fixed,a.hemisphereleft:regioncentral,-0.015275033844513983,0.011254983251762076,2718,-1.357179615715779,0.1748368321866962,15,15,,
fixed,a.hemisphereleft:regionfrontal,0.01848107703039932,0.011254983251762059,2718,1.642035053895434,0.10069842355264712,15,15,,
fixed,a.hemisphereleft:regionoccipital,0.009260270970452029,0.011254983251762059,2718,0.8227707463715913,0.41071055203806606,15,15,,
fixed,a.hemisphereleft:regionparietal,-0.08582644994783742,0.011254983251762146,2718,-7.625639952365094,3.334559600760078e-14,15,15,,
fixed,b.(Intercept),-0.11032579536758767,0.028117055001889643,296,-3.9238033769956733,1.0842887305316404e-4,15,15,,
fixed,b.Spell_grouplow,-0.0516342934374663,0.07074141813762012,296,-0.7299018707402375,0.4660274026099823,15,15,,
fixed,xs.(Intercept),12.039832840830398,2.8356313832771285,296,4.245909010541422,2.9177190757135316e-5,15,15,,
fixed,xs.Spell_grouplow,-0.8433799284424253,4.577194792214957,296,-0.18425694485995517,0.8539380571272168,15,15,,
random,intercepts,0.3818164,NA,NA,NA,NA,15,15,,
random,residuals,0.3089488,NA,NA,NA,NA,15,15,,
fixed,a.(Intercept),1.9219191030112275,0.0741486916002411,2718,25.91979792944827,1.471539901803866e-132,16,16,,
fixed,a.SexM,0.005527753516025914,0.05215605718261217,296,0.10598488104021715,0.9156661369207746,16,16,,
fixed,a.hemisphereleft,-0.010464807748674797,0.005595346389837568,2718,-1.8702698670597566,0.06155375495773503,16,16,,
fixed,a.regioncentral,-0.6016119439772921,0.011190692779675143,2718,-53.760026820677,0,16,16,,
fixed,a.regionfrontal,0.15503527354983337,0.011190692779675075,2718,13.853947794136019,3.170757354200451e-42,16,16,,
fixed,a.regionoccipital,0.22191873143755073,0.011190692779675184,2718,19.830651757378693,7.557397838477513e-82,16,16,,
fixed,a.regionparietal,-0.03257340101262052,0.011190692779675179,2718,-2.910758221491091,0.0036348524645577257,16,16,,
fixed,a.Spell_grouplow,0.035850687877606265,0.18188564022602693,296,0.19710565294244822,0.8438801339655935,16,16,,
fixed,a.hemisphereleft:regioncentral,-0.008662086657611694,0.011190692779675031,2718,-0.7740438262539125,0.4389721952626694,16,16,,
fixed,a.hemisphereleft:regionfrontal,0.0198545027731302,0.011190692779675137,2718,1.7741978234976234,0.07614235872350363,16,16,,
fixed,a.hemisphereleft:regionoccipital,0.00887288270982212,0.011190692779675146,2718,0.7928805557004747,0.427916619804697,16,16,,
fixed,a.hemisphereleft:regionparietal,-0.07465129189341223,0.011190692779675262,2718,-6.670837397037228,3.070233631811301e-11,16,16,,
fixed,b.(Intercept),-0.09942431635053259,0.029504064613244882,296,-3.369851498559263,8.51840632886792e-4,16,16,,
fixed,b.Spell_grouplow,-0.05816320165626797,0.0761672248555309,296,-0.7636250600778509,0.4456989323813929,16,16,,
fixed,xs.(Intercept),12.280140336104354,3.7059352359497177,296,3.3136413764007213,0.0010353144922625383,16,16,,
fixed,xs.Spell_grouplow,-1.7458622185186912,5.318223205716127,296,-0.3282792299206632,0.7429326487597512,16,16,,
random,intercepts,0.4074302,NA,NA,NA,NA,16,16,,
random,residuals,0.307184,NA,NA,NA,NA,16,16,,
fixed,a.(Intercept),1.8627695351264009,0.06271404720178428,2718,29.70258846686908,3.7984058022363313e-168,17,17,,
fixed,a.SexM,-0.02024650023828247,0.052282804787810576,296,-0.38724969558256794,0.6988496487489833,17,17,,
fixed,a.hemisphereleft,-0.00525164136530691,0.005744172647560093,2718,-0.9142554876963193,0.36066370920581037,17,17,,
fixed,a.regioncentral,-0.5928355871942909,0.0114883452951205,2718,-51.603218040990534,0,17,17,,
fixed,a.regionfrontal,0.15467869269117,0.011488345295120534,2718,13.463966195102696,4.757654456455997e-40,17,17,,
fixed,a.regionoccipital,0.2443080353012954,0.011488345295120456,2718,21.265728790817462,5.876332404859886e-93,17,17,,
fixed,a.regionparietal,-0.059785883590121554,0.011488345295120375,2718,-5.2040465405853835,2.095322703801657e-7,17,17,,
fixed,a.Spell_grouplow,0.036987244187129856,0.2062524508128764,296,0.17932996209914967,0.857801313810139,17,17,,
fixed,a.hemisphereleft:regioncentral,-0.012566432583711562,0.011488345295120467,2718,-1.093841824988408,0.27412128678336123,17,17,,
fixed,a.hemisphereleft:regionfrontal,0.025594163642069054,0.011488345295120451,2718,2.2278372545905194,0.025972919843911896,17,17,,
fixed,a.hemisphereleft:regionoccipital,0.025154122159144525,0.011488345295120408,2718,2.1895339592402885,0.028642797743528296,17,17,,
fixed,a.hemisphereleft:regionparietal,-0.09540277479350108,0.011488345295120484,2718,-8.304309484327746,1.5630182832600367e-16,17,17,,
fixed,b.(Intercept),-0.06778592335631117,0.02207751424082848,296,-3.0703603049184327,0.0023364018266919433,17,17,,
fixed,b.Spell_grouplow,-0.05975250311240944,0.06425584930969022,296,-0.9299153890943646,0.35317264401971504,17,17,,
fixed,xs.(Intercept),19.048604540113395,9.659969889374251,296,1.9719113784263893,0.04955056634778417,17,17,,
fixed,xs.Spell_grouplow,-0.5865465871776407,14.766633650886842,296,-0.039721076654624966,0.9683422755103674,17,17,,
random,intercepts,0.4064436,NA,NA,NA,NA,17,17,,
random,residuals,0.3153546,NA,NA,NA,NA,17,17,,
fixed,a.(Intercept),1.9035706088040452,0.07303037676808047,2718,26.06546334615163,7.060834762154024e-134,18,18,,
fixed,a.SexM,0.09545574406507683,0.04817139852783831,296,1.981585483965404,0.04845059179243401,18,18,,
fixed,a.hemisphereleft,-0.010997156485018115,0.005749257543304494,2718,-1.9127959396818555,0.055879164901259895,18,18,,
fixed,a.regioncentral,-0.6088216571501202,0.011498515086609063,2718,-52.9478504454146,0,18,18,,
fixed,a.regionfrontal,0.15323207030247,0.011498515086608986,2718,13.326248576298514,2.710690183025375e-39,18,18,,
fixed,a.regionoccipital,0.23974940034851924,0.011498515086608813,2718,20.85046621608835,1.1001412952764293e-89,18,18,,
fixed,a.regionparietal,-0.03366235996717951,0.011498515086608768,2718,-2.9275397487091945,0.0034449286405543278,18,18,,
fixed,a.Spell_grouplow,-0.19579123371541968,0.15866546239203877,296,-1.233987729677733,0.21818633384934955,18,18,,
fixed,a.hemisphereleft:regioncentral,0.008377308833636432,0.011498515086608785,2718,0.7285557109363346,0.46633624363524306,18,18,,
fixed,a.hemisphereleft:regionfrontal,0.005406225939977766,0.01149851508660888,2718,0.4701673128449284,0.6382732073488491,18,18,,
fixed,a.hemisphereleft:regionoccipital,0.0060546443415373675,0.011498515086608957,2718,0.5265588031091544,0.5985429729939942,18,18,,
fixed,a.hemisphereleft:regionparietal,-0.06152523927064647,0.011498515086608855,2718,-5.3507117055748035,9.490912942762295e-8,18,18,,
fixed,b.(Intercept),-0.11147636070750391,0.03253679577092961,296,-3.426162843211002,6.98798010537057e-4,18,18,,
fixed,b.Spell_grouplow,0.04225808842707885,0.05767312255739556,296,0.732717192224578,0.46431075685477974,18,18,,
fixed,xs.(Intercept),9.883879719732823,2.449015846397182,296,4.035857805605172,6.932624115927413e-5,18,18,,
fixed,xs.Spell_grouplow,36.678366605410744,165.15598834639493,296,0.22208317707791653,0.824402281698899,18,18,,
random,intercepts,0.3755256,NA,NA,NA,NA,18,18,,
random,residuals,0.3156337,NA,NA,NA,NA,18,18,,
fixed,a.(Intercept),1.896319927304714,0.07044000972445653,2718,26.921062826689504,1.03295385428765e-141,20,20,,
fixed,a.SexM,0.05413574371751675,0.052117661402648965,296,1.0387216590413861,0.2997819488119261,20,20,,
fixed,a.hemisphereleft,-0.009733405078578101,0.005738152272392152,2718,-1.6962612033508109,0.08995093554376282,20,20,,
fixed,a.regioncentral,-0.604031628272044,0.011476304544784321,2718,-52.63293823503146,0,20,20,,
fixed,a.regionfrontal,0.1523497671885502,0.011476304544784353,2718,13.275158967246886,5.148827104329635e-39,20,20,,
fixed,a.regionoccipital,0.2450496909774021,0.011476304544784394,2718,21.35266540035914,1.1973343714475086e-93,20,20,,
fixed,a.regionparietal,-0.05280942886767459,0.011476304544784254,2718,-4.601605740035489,4.384738535290047e-6,20,20,,
fixed,a.Spell_grouplow,-0.22561506447340793,0.14812447642707072,296,-1.5231450595843274,0.12879003282456233,20,20,,
fixed,a.hemisphereleft:regioncentral,0.005321861652810476,0.011476304544784224,2718,0.46372607419425504,0.642881147021763,20,20,,
fixed,a.hemisphereleft:regionfrontal,0.009138608876336668,0.011476304544784318,2718,0.7963024021081706,0.42592583388198757,20,20,,
fixed,a.hemisphereleft:regionoccipital,0.0025101004500467476,0.011476304544784289,2718,0.2187202718655222,0.8268843778531181,20,20,,
fixed,a.hemisphereleft:regionparietal,-0.0660620781624621,0.011476304544784328,2718,-5.756389428728217,9.555681534527881e-9,20,20,,
fixed,b.(Intercept),-0.0885838069415353,0.024412602100150088,296,-3.6286097884252446,3.355543182804877e-4,20,20,,
fixed,b.Spell_grouplow,0.03845792480242984,0.050133063530254054,296,0.7671169901520469,0.4436233890565108,20,20,,
fixed,xs.(Intercept),16.291949566700264,6.660683051610117,296,2.4459878124304293,0.015027722133553151,20,20,,
fixed,xs.Spell_grouplow,17.93110996761226,102.32903968314707,296,0.17522992518188754,0.8610187763296615,20,20,,
random,intercepts,0.4043448,NA,NA,NA,NA,20,20,,
random,residuals,0.315024,NA,NA,NA,NA,20,20,,
fixed,a.(Intercept),2.0017297554903686,0.06994266851648756,2718,28.619579406217557,1.0926031396829818e-157,21,21,,
fixed,a.SexM,0.023175651241555125,0.04988496344025792,296,0.4645819029076811,0.6425724307382439,21,21,,
fixed,a.hemisphereleft,-0.009518210350224562,0.005752777633246603,2718,-1.6545416765662333,0.09813296345529529,21,21,,
fixed,a.regioncentral,-0.5846739382394048,0.011505555266493096,2718,-50.81666418500583,0,21,21,,
fixed,a.regionfrontal,0.14391594936831767,0.011505555266493092,2718,12.508387994748508,6.04232463415061e-35,21,21,,
fixed,a.regionoccipital,0.23776632992157867,0.011505555266493255,2718,20.665350295088086,3.0565974670007604e-88,21,21,,
fixed,a.regionparietal,-0.06739511264589489,0.011505555266493144,2718,-5.857614959459205,5.260421834411912e-9,21,21,,
fixed,a.Spell_grouplow,-0.05372056716585179,0.1468461141198678,296,-0.36582900056858614,0.7147539840101826,21,21,,
fixed,a.hemisphereleft:regioncentral,0.018702223518711716,0.011505555266493132,2718,1.6254950835077873,0.10417304501205375,21,21,,
fixed,a.hemisphereleft:regionfrontal,0.023124560105698976,0.0115055552664932,2718,2.0098604169972543,0.0445446130648342,21,21,,
fixed,a.hemisphereleft:regionoccipital,-1.1377738628153412e-4,0.01150555526649314,2718,-0.009888908761568458,0.9921106467106064,21,21,,
fixed,a.hemisphereleft:regionparietal,-0.07736584686940635,0.011505555266493278,2718,-6.7242167003197855,2.143691121704062e-11,21,21,,
fixed,b.(Intercept),-0.11798915152471119,0.026692886463044258,296,-4.420247008058297,1.3854894818070902e-5,21,21,,
fixed,b.Spell_grouplow,-0.03209266025141963,0.057499959781760764,296,-0.5581336121490569,0.5771750546642228,21,21,,
fixed,xs.(Intercept),13.215568130966972,3.0549904369652374,296,4.325895089902486,2.0793837728980748e-5,21,21,,
fixed,xs.Spell_grouplow,-0.5039260143289899,5.12742158788319,296,-0.09828058912101885,0.9217760105422053,21,21,,
random,intercepts,0.3878024,NA,NA,NA,NA,21,21,,
random,residuals,0.315827,NA,NA,NA,NA,21,21,,
fixed,a.(Intercept),1.831443544685509,0.0680965594700198,2718,26.89480289370303,1.806076200420466e-141,22,22,,
fixed,a.SexM,0.024298150882978483,0.052360318575724846,296,0.46405658987421683,0.6429482985049406,22,22,,
fixed,a.hemisphereleft,-0.0011779050479311423,0.005590612962329712,2718,-0.2106933632980895,0.8331423474142295,22,22,,
fixed,a.regioncentral,-0.602267227698806,0.011181225924659694,2718,-53.864149759332975,0,22,22,,
fixed,a.regionfrontal,0.14908320331753458,0.011181225924659408,2718,13.3333504145321,2.478991444728351e-39,22,22,,
fixed,a.regionoccipital,0.22443764998710136,0.0111812259246597,2718,20.072722928539886,1.107231184859547e-83,22,22,,
fixed,a.regionparietal,-0.053599215424234445,0.011181225924659595,2718,-4.793679672103239,1.7256573441286231e-6,22,22,,
fixed,a.Spell_grouplow,-0.019476825491755806,0.17978315259834007,296,-0.10833509820171901,0.913803281204162,22,22,,
fixed,a.hemisphereleft:regioncentral,0.017287877464442363,0.011181225924659494,2718,1.5461522359829105,0.12218422404064944,22,22,,
fixed,a.hemisphereleft:regionfrontal,0.004516286274346465,0.01118122592465948,2718,0.4039169143685831,0.6863055944187474,22,22,,
fixed,a.hemisphereleft:regionoccipital,-0.015109771765737703,0.01118122592465961,2718,-1.3513519776408318,0.17669517231994,22,22,,
fixed,a.hemisphereleft:regionparietal,-0.05553823208242098,0.011181225924659534,2718,-4.96709685115428,7.217253322151023e-7,22,22,,
fixed,b.(Intercept),-0.05682728559145131,0.02256664148014163,296,-2.518198627006975,0.012323086342831762,22,22,,
fixed,b.Spell_grouplow,-0.03488901258428641,0.061641361628204196,296,-0.5660000308676315,0.5718225933482499,22,22,,
fixed,xs.(Intercept),52.137816596826134,121.48427567721214,296,0.4291733749588967,0.6681092566862381,22,22,,
fixed,xs.Spell_grouplow,-19.799961455555106,137.0856260287225,296,-0.1444349931436763,0.8852552762778509,22,22,,
random,intercepts,0.4092675,NA,NA,NA,NA,22,22,,
random,residuals,0.3069241,NA,NA,NA,NA,22,22,,
fixed,a.(Intercept),1.8854469264922344,0.07116578392371328,2718,26.49372806057127,8.826072473452936e-138,23,23,,
fixed,a.SexM,0.08668221523072264,0.05495666506872331,296,1.5772830305901302,0.11579850273646439,23,23,,
fixed,a.hemisphereleft,-0.00879036026897448,0.005700453316632672,2718,-1.5420458305177482,0.12317886738166989,23,23,,
fixed,a.regioncentral,-0.5978029270128647,0.011400906633265323,2718,-52.43468315656652,0,23,23,,
fixed,a.regionfrontal,0.16024414091772352,0.01140090663326531,2718,14.055385775212539,2.2708845883542307e-43,23,23,,
fixed,a.regionoccipital,0.2460618338526345,0.01140090663326534,2718,21.582654938571302,1.741294879729926e-95,23,23,,
fixed,a.regionparietal,-0.06683374129193337,0.011400906633265191,2718,-5.8621426735421265,5.120678223397835e-9,23,23,,
fixed,a.Spell_grouplow,-0.01902304530893329,0.15420711834399492,296,-0.12336035789539854,0.9019054677098581,23,23,,
fixed,a.hemisphereleft:regioncentral,-0.03104348793419719,0.011400906633265139,2718,-2.722896426817466,0.006512571105725673,23,23,,
fixed,a.hemisphereleft:regionfrontal,0.03409090357794704,0.011400906633265278,2718,2.990192330711442,0.0028130351396019153,23,23,,
fixed,a.hemisphereleft:regionoccipital,-0.004754447687313616,0.01140090663326524,2718,-0.4170236491053461,0.6766940433918878,23,23,,
fixed,a.hemisphereleft:regionparietal,-0.03560307158385037,0.01140090663326528,2718,-3.1228280985977572,0.0018100734952115325,23,23,,
fixed,b.(Intercept),-0.09205330191892311,0.026468363359833397,296,-3.477861500821656,5.812830249914441e-4,23,23,,
fixed,b.Spell_grouplow,0.004541566710776778,0.05326629553889107,296,0.08526154606454404,0.9321111019156911,23,23,,
fixed,xs.(Intercept),13.549677360993226,4.1290497056329665,296,3.281548619409539,0.0011559209417639157,23,23,,
fixed,xs.Spell_grouplow,6.802812947266778,17.911395849881217,296,0.3798036180028868,0.7043635532323906,23,23,,
random,intercepts,0.4267021,NA,NA,NA,NA,23,23,,
random,residuals,0.3129544,NA,NA,NA,NA,23,23,,
fixed,a.(Intercept),1.8746282354527772,0.06713598003129423,2718,27.922854996366375,4.5399683536781236e-151,24,24,,
fixed,a.SexM,-0.020237251317588332,0.05187610523950527,296,-0.3901073764916537,0.6967377174536677,24,24,,
fixed,a.hemisphereleft,0.004598009030260451,0.0055555213151818475,2718,0.8276467264548594,0.4079432575024431,24,24,,
fixed,a.regioncentral,-0.5923674356553665,0.011111042630363391,2718,-53.313397793703984,0,24,24,,
fixed,a.regionfrontal,0.1453820586106322,0.011111042630363407,2718,13.084465918017742,5.539683332052837e-38,24,24,,
fixed,a.regionoccipital,0.22855554697331873,0.01111104263036335,2718,20.570126006783628,1.676097255606711e-87,24,24,,
fixed,a.regionparietal,-0.04164058954343429,0.011111042630363359,2718,-3.747676156838986,1.8219556218633537e-4,24,24,,
fixed,a.Spell_grouplow,0.07944025846583574,0.16115602737640133,296,0.4929400392843667,0.6224204314716322,24,24,,
fixed,a.hemisphereleft:regioncentral,-0.014835018654399918,0.011111042630363345,2718,-1.3351599078433916,0.18193582635026018,24,24,,
fixed,a.hemisphereleft:regionfrontal,0.04478872225257232,0.011111042630363456,2718,4.03100984692264,5.706384709537608e-5,24,24,,
fixed,a.hemisphereleft:regionoccipital,-0.012069908517153975,0.011111042630363423,2718,-1.086298461691636,0.27744329701378867,24,24,,
fixed,a.hemisphereleft:regionparietal,-0.06331636652613512,0.011111042630363418,2718,-5.698508108780803,1.3385094834004474e-8,24,24,,
fixed,b.(Intercept),-0.07492344159902145,0.022548481747178467,296,-3.3227710157645873,0.001003206934835138,24,24,,
fixed,b.Spell_grouplow,-0.02936158522445404,0.057151642178043464,296,-0.5137487586618147,0.6078109417247534,24,24,,
fixed,xs.(Intercept),17.115660352626033,6.624485670107084,296,2.58369648678693,0.010254131345935688,24,24,,
fixed,xs.Spell_grouplow,-1.573732441605602,11.821973872537097,296,-0.13311926236459068,0.8941895146501468,24,24,,
